15;"Me";"2019-05-30 11:06:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";15;"FmBSt";"";"";"";"";"Me";"";"EAL DLRG WE";"f";"";"St&auml;rke der FMBST: 0/1/5//6";"2019-05-30 11:06:00";"FMBST";"";"";"2019-05-30 11:47:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 11:47:16"
16;"Fu";"2019-05-30 11:10:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";16;"WRZ 1";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 1 verlegt in St&auml;rke 1/8/34//42 +1 Presse zur Slipstelle";"2019-05-30 11:10:00";"WRZ1";"";"";"2019-05-30 11:48:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 11:48:17"
17;"Fu";"2019-05-30 11:12:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";17;"WRZ 11";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Eingetroffen in BR in St&auml;rke 1/10/35//46 +1";"2019-05-30 11:12:00";"WRZ 11";"";"";"2019-05-30 11:49:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 11:48:39"
18;"Fu";"2019-05-30 11:12:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";18;"WRZ 1";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Tauchgruppe WRZ 1 in der St&auml;rke 1/2/7//10 verlegt zum tauchen";"2019-05-30 11:12:00";"WRZ 1";"";"";"2019-05-30 11:49:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 11:49:03"
19;"Fu";"2019-05-30 11:22:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";19;"WRZ 5";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 5 abmarschbereit in einer St&auml;rke 1/11/41//53 + 2\
Verlegen in Richtung Werden";"2019-05-30 11:22:00";"WRZ 5";"";"";"2019-05-30 11:53:00";"si";"S2_rt,S3S6_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 11:53:19"
20;"";"0000-00-00 00:00:00";"";"2019-05-30 11:24:00";"";"2019-05-30 11:36:00";"fm1";"A";20;"";"";"";"";"";"Fu";"";"WRZ 1, WRZ 5; WRZ 8; WRZ 11";"f";"";"Name des Zugtruppbegleiters r&uuml;ckmelden";"2019-05-30 11:24:00";"EAL DLRG WE";"el";"EL";"2019-05-30 12:01:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:00:56"
21;"Fu";"2019-05-30 11:38:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";21;"WRZ 1";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 1 in L&uuml;chtringen angekommen; machen sich bereit zum Slippen und Erkunden";"2019-05-30 11:38:00";"WRZ 1";"";"";"2019-05-30 11:55:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 11:55:17"
22;"Fu";"2019-05-30 11:39:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";22;"KooSt";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"KooSt verlegt in St&auml;rke 0/1/5//6 Richtung BR H&ouml;xter";"2019-05-30 11:39:00";"KooSt";"";"";"2019-05-30 11:57:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 11:56:44"
23;"Fu";"2019-05-30 11:40:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";23;"WRZ 1, WRZ 5, WRZ 8, WRZ 11";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Zugtruppbegleiter: \
\
WRZ 1: Sven Jeck (Presse)\
WRZ 5: Sabine Stratmann - Wigand\
WRZ 8: -\
WRZ 11: H&auml;ngesbach";"2019-05-30 11:40:00";"WRZ 1, WRZ 5, WRZ 8, WRZ 11";"";"";"2019-05-30 12:00:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 11:59:54"
24;"Fe";"2019-05-30 11:42:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";24;"WRZ 11";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Frage nach Ort der Verpflegungsaufnahme (Mensa ist geschlossen).\
Frage nach Befehlen.";"2019-05-30 11:42:00";"WRZ 11";"";"";"2019-05-30 12:01:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:00:42"
25;"Fu";"2019-05-30 11:52:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";25;"WRZ 5";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Slipstelle F&auml;hre Werden erreicht\
Slipvorgang in Gang, Meldung wenn alle Boote im Wasser";"2019-05-30 11:52:00";"WRZ 5";"fm1";"fm1";"2019-05-30 12:02:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:01:42"
26;"";"0000-00-00 00:00:00";"";"2019-05-30 12:05:00";"";"2019-05-30 12:06:00";"fm1";"A";26;"WRZ11";"";"Fu";"";"";"";"";"WRZ 11  ";"f";"";"Am Getr&auml;nkewagen im Eingangsbereich gibt es die Befehle.\
Verpflegungsaufnahme auf dem Schulhof.\
\
Zitat: von E 24 \
&quot;Frage nach Ort der Verpflegungsaufnahme (Mensa ist geschlossen).\
Frage nach Befehlen.&quot;\
";"2019-05-30 12:05:00";"EAL DLRG WE";"el";"EL";"2019-05-30 12:07:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:06:57"
27;"";"0000-00-00 00:00:00";"";"2019-05-30 12:10:00";"";"2019-05-30 12:20:00";"fm1";"A";27;"";"";"";"";"";"Fe";"";"Übungsleiter";"f";"";"Frage St&auml;rke";"2019-05-30 12:10:00";"EAL DLRG WE";"el";"EL";"2019-05-30 12:28:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:28:17"
28;"";"0000-00-00 00:00:00";"";"2019-05-30 12:16:00";"";"2019-05-30 12:26:00";"fm3";"A";28;"";"";"";"";"";"";"";"WRZ1; WRZ5; WRZ8; WRZ11";"f";"";"Welche Qualifikationen (TEF/ET2/ET1) liegen in den Tauchtrupps vor?\
Pr&uuml;fung der Tauchtauglichkeit gem&auml;&szlig; DGUV Regel 105-002 bzw. Pr&uuml;fungsordnung 6.\
Dokumentation der Tauchtauglichkeit.";"2019-05-30 12:16:00";"EAL DLRG WE";"dk";"S1S4";"2019-05-30 12:28:00";"si";"S2_rt,S1S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:28:32"
29;"Fe";"2019-05-30 12:20:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";29;"";"";"";"";"";"Fe";"";"EAL DLRG WE  EL";"f";"";"St&auml;rke 6\
\
Zitat: von A 27 \
&quot;Frage St&auml;rke&quot;\
";"2019-05-30 12:20:00";"Übungsleiter";"fm1";"fm1";"2019-05-30 12:29:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:29:31"
30;"Fu";"2019-05-30 12:32:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";30;"WRZ 1; WRZ 11";"";"";"";"";"";"";"EAL DLRG WE  S1S4";"f";"";"WRZ 1: \
1 Arzt\
2 TEF\
4 ET2\
\
WRZ 5: Informationen werden eingeholt, wird nachgereicht!\
\
WRZ 8:\
5 TEF\
8 ET2\
1 ET1\
13 Signalmann\
\
WRZ 11:\
3 TEF\
3 ET2\
1 ET1\
1 Signalmann\
\
Zitat: von A 28 \
&quot;Welche Qualifikationen (TEF/ET2/ET1) liegen in den Tauchtrupps vor?\
Pr&uuml;fung der Tauchtauglichkeit gem&auml;&szlig; DGUV Regel 105-002 bzw. Pr&uuml;fungsordnung 6.\
Dokumentation der Tauchtauglichkeit.&quot;\
";"2019-05-30 12:32:00";"WRZ1; WRZ5; WRZ8; WRZ11";"dk";"S1S4";"2019-05-30 12:39:00";"si";"S2_rt,S1S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:39:12"
31;"Fu";"2019-05-30 12:33:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";31;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 8 hat BR verlassen Richtung Szenario.\
Tauchgruppe des WRZ 8 in St&auml;rke 0/3/11//14 abgesetzt zum Tauchzenario.\
Restst&auml;rke des Zuges 1/8/27//36";"2019-05-30 12:33:00";"WRZ 8";"";"";"2019-05-30 12:42:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:42:05"
32;"";"0000-00-00 00:00:00";"";"2019-05-30 12:38:00";"";"2019-05-30 12:46:00";"fm1";"A";32;"";"";"";"";"";"";"";"An Logistik/Lager";"f";"";"Ben&ouml;tigen 11 Essenspakete f&uuml;r Stab + FMBST. = 10 mal normal + 1 mal vegetarisch. (Die bereits ausgeh&auml;ndigten Pakete waren nicht f&uuml;r uns ... und wir haben HUNGER.)";"2019-05-30 12:38:00";"EAL DLRG WE";"dk";"S1S4";"2019-05-30 12:47:00";"si";"S2_rt,S1S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:47:14"
33;"Fu";"2019-05-30 12:41:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";33;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 8 Tauchgruppe hat den Einsatzort in der St&auml;rke 0/3/11//14 erreicht und beginnt mit der Erkundung der Lage";"2019-05-30 12:41:00";"WRZ 8";"";"";"2019-05-30 12:44:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:44:15"
34;"Fu";"2019-05-30 12:44:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";34;"WRZ 11";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 11 verlegt in St&auml;rke 1/10/35//46 vom BR zur Slipstelle.";"2019-05-30 12:44:00";"WRZ 11";"";"";"2019-05-30 12:48:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 12:48:06"
35;"Fu";"2019-05-30 12:46:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";35;"";"";"";"";"";"";"";"EAL DLRG WE  S1S4";"f";"";"Happa ist auf dem Weg!\
\
Zitat: von A 32 \
&quot;Ben&ouml;tigen 11 Essenspakete f&uuml;r Stab + FMBST. = 10 mal normal + 1 mal vegetarisch. (Die bereits ausgeh&auml;ndigten Pakete waren nicht f&uuml;r uns ... und wir haben HUNGER.)&quot;\
";"2019-05-30 12:46:00";"An Logistik/Lager";"fm1";"fm1";"2019-05-30 13:03:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:02:38"
36;"Fu";"2019-05-30 12:46:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";36;"WRZ 5";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Qualifikation der Tauchgruppe:\
\
1 ET1\
6 ET2, davon\
3 TEF\
5 Signalm&auml;nner";"2019-05-30 12:46:00";"WRZ 5";"";"";"2019-05-30 13:02:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:02:32"
37;"Fu";"2019-05-30 12:52:00";"fm2";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";37;"WRZ 5";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 5 verlegt mit LogTrupp und BG1-3 zur Albaxer Str. 64";"2019-05-30 12:52:00";"WRZ 5";"";"";"2019-05-30 13:12:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:12:13"
38;"Fe";"2019-05-30 12:53:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";38;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Slipstelle Truppen&uuml;bungsplatz laut Koordinaten erreicht.\
Tor verschlossen. Anwesende Bundeswehreinheit wei&szlig; nichts von Kommen der DLRG.";"2019-05-30 12:53:00";"WRZ 8";"fm1";"fm1";"2019-05-30 13:12:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:12:35"
39;"Fe";"2019-05-30 13:01:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";39;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"anscheinend falsche Koordinate.\
Vorschlag (nach R&uuml;cksprache mit Begleiter) in L&uuml;chtringen Slippen und sp&auml;ter in Korwei wieder einslippen.";"2019-05-30 13:01:00";"WRZ 8";"fm1";"fm1";"2019-05-30 13:17:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:17:23"
40;"Fu";"2019-05-30 13:08:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";40;"WRZ 5";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Verbleibenden Fahrzeuge des WRZ 5 haben Ziel erreicht;\
Ge&auml;nderte Zieladresse: Albaxer Str. Netto-Parkplatz";"2019-05-30 13:08:00";"WRZ 5";"";"";"2019-05-30 13:18:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:17:37"
41;"";"0000-00-00 00:00:00";"";"2019-05-30 13:11:00";"";"2019-05-30 13:23:00";"fm3";"A";41;"";"";"";"";"";"";"";"WRZ 1 und WRZ 5";"f";"";"Euch werden von einem der KDOWs des BR-Raums gleich die Tankkarten und weitere Unterlagen geliefert.";"2019-05-30 13:11:00";"EAL DLRG WE";"dk";"S1S4";"2019-05-30 13:26:00";"si";"S2_rt,S1S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:25:49"
42;"";"0000-00-00 00:00:00";"";"2019-05-30 13:14:00";"";"2019-05-30 13:19:00";"fm1";"A";42;"";"";"";"";"";"";"";"BR Lager/Logistik";"f";"";"Senden Sie mit einem der KDOWs die Tankkarten sowie die beiliegenden Unterlagen an die &Uuml;bungsstellen des WRZ 1 und 5. Unterschrift f&uuml;r die &Uuml;bergabe einholen.";"2019-05-30 13:14:00";"EAL DLRG WE";"dk";"S1S4";"2019-05-30 13:20:00";"si";"S2_rt,S1S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:19:38"
43;"";"0000-00-00 00:00:00";"";"2019-05-30 13:18:00";"";"2019-05-30 13:24:00";"fm1";"A";43;"Alle WRZ im Einsatz in Höxter";"";"Fu";"";"";"Fu";"";"WRZ 1 + 5 + 8 + 11";"f";"";"301800Mai19 zf+ztrf Besprechung im Besprechungsraum n&auml;he Haupteingang";"2019-05-30 13:18:00";"EAL DLRG WE";"el";"EL";"2019-05-30 13:26:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:26:01"
44;"Fu";"2019-05-30 13:18:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";44;"WRZ 1";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Alle Boote geslippt; Boote beginnen mit Fahr&uuml;bungen";"2019-05-30 13:18:00";"WRZ 1";"";"";"2019-05-30 13:19:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:19:28"
45;"";"0000-00-00 00:00:00";"";"2019-05-30 13:20:00";"";"2019-05-30 13:21:00";"fm1";"A";45;"";"";"";"";"";"";"eee";"WRZ 8  fm1";"f";"";"Schl&uuml;ssel zu &Uuml;bungsplatz wird nachgef&uuml;hrt. Eintreffen ca. 2 Minuten\
\
Zitat: von E 39 \
&quot;anscheinend falsche Koordinate.\
Vorschlag (nach R&uuml;cksprache mit Begleiter) in L&uuml;chtringen Slippen und sp&auml;ter in Korwei wieder einslippen.&quot;\
";"2019-05-30 13:20:00";"EAL DLRG WE";"el";"EL";"2019-05-30 13:21:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:21:27"
46;"Fu";"2019-05-30 13:21:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";46;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE  EL";"f";"";"Schl&uuml;ssel eingetroffen, Boote begeben sich zum Slippen\
\
Zitat: von A 45 \
&quot;Schl&uuml;ssel zu &Uuml;bungsplatz wird nachgef&uuml;hrt. Eintreffen ca. 2 Minuten\
\
Zitat: von E 39 \
&quot;anscheinend falsche Koordinate.\
Vorschlag (nach R&uuml;cksprache mit Begleiter) in L&uuml;chtringen Slippen und sp&auml;ter in Korwei wieder einslippen.&quot;\
&quot;\
";"2019-05-30 13:21:00";"WRZ 8  fm1";"el";"EL";"2019-05-30 13:22:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:21:48"
47;"Fu";"2019-05-30 13:24:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";47;"WRZ 11";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 11 an Slippstelle Lauenf&ouml;rde eingetroffen, es wird mit dem slippen begonnen";"2019-05-30 13:24:00";"WRZ 11";"";"";"2019-05-30 13:26:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:26:14"
48;"Fu";"2019-05-30 13:31:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";48;"WRZ8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"WRZ 8 hat mit dem slippen begonnen";"2019-05-30 13:31:00";"WRZ8";"";"";"2019-05-30 13:33:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:33:03"
49;"Fu";"2019-05-30 13:35:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";49;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"R&uuml;ckmeldung der Tauchgruppe:\
\
Taucher im Wasser seit 13:24 Uhr";"2019-05-30 13:35:00";"WRZ 8";"";"";"2019-05-30 13:38:00";"si";"S2_rt,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:38:00"
50;"Fu";"2019-05-30 13:40:00";"fm1";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";50;"WRZ 5";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"Anforderung: 5 Lunch - Pakete";"2019-05-30 13:40:00";"WRZ 5";"";"";"2019-05-30 13:45:00";"si";"S2_rt,S1S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:45:33"
51;"";"0000-00-00 00:00:00";"";"2019-05-30 13:50:00";"";"2019-05-30 13:51:00";"fm1";"A";51;"WRZ 5";"";"Fu";"";"";"";"";"BR Lager/Logistik";"f";"";"Liefern Sie mit einem KDOW 5 Lunchpakete an den WRZ5 aus.";"2019-05-30 13:50:00";"EAL DLRG WE";"dk";"S1S4";"2019-05-30 13:52:00";"si";"S2_rt,S1S4_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:52:05"
52;"Fu";"2019-05-30 13:51:00";"fm3";"0000-00-00 00:00:00";"";"0000-00-00 00:00:00";"";"E";52;"WRZ 8";"";"";"";"";"";"";"EAL DLRG WE";"f";"";"HoWaBo slippen aktuell, restlicher Zug verlegt zur Slippstelle Corvey";"2019-05-30 13:51:00";"WRZ 5";"";"";"2019-05-30 13:52:00";"si";"S2_rt,EL_gn,";"";\N;8;"t";"f";"";"t";"0000-00-00 00:00:00";"2019-05-30 13:52:24"
